"V1","V2","V3","V4","V5"
2.68511901906927,0.109539951386445,-0.188847573115826,-0.0180153009460961,-0.0558313156790797
1.15899585939063,0.0506994731514682,-1.27061642857334,0.0762562021474466,1.69587230487371
1.54647738274722,-0.0259009866600741,-1.3143298548493,-0.187220213914451,-0.0971331705853131
2.1618297090101,-0.024050404810679,-0.14411304034136,0.0613373675031741,0.057723353323313
1.31301762391464,-1.28605541431644,-0.0356183257115965,0.0143684897645808,0.0335044785566999
2.12343319171751,0.141510878102756,-0.000157766970452587,-0.0709158432379772,0.121876330164822
2.85546623832067,-0.116373572798503,-0.347796012070795,0.0136293694775879,-0.0529425932116888
2.26663037682074,-0.00863369930575188,-0.108602314404714,-0.0997468611125537,-0.0757934065167094
1.82793060102648,-1.63090024381635,0.0136602429028275,0.0909530383070697,-0.118459721335078
1.9673717934189,0.16144458963976,-0.0129647448174553,-0.0279140240638965,-0.0874827135711346
2.30380528181471,-0.00888821844643112,0.0402142895995339,0.20319659192326,-0.010424134128725
1.29929332852404,0.0156451056875514,-2.00952409641491,-0.107692113230648,-0.0761999791088194
2.49842929417568,0.0755393592340458,0.0365238091987417,0.105447030066534,-0.134122471300361
1.82909875599039,-0.0890604976104846,0.10382197528995,1.63837637920867,0.00184749205501103
2.17398941805193,0.201117256812062,0.0473301059663853,-0.157413590298932,0.0478861235229485
1.6848504917119,0.16755438316416,0.024124690080919,-1.50942506105691,0.179291389678424
1.58290892314556,-0.174934949572021,0.0635100782200653,-0.1556326373565,-1.50677785042735
1.94495892827569,-0.0274738291299157,0.180267328469132,-0.0743510907331684,0.166970581988678
2.34563702224379,0.038142045312818,0.0499137736613491,-0.0642621594147619,0.233267706998501
1.30811878206774,-1.3239762479448,1.36250684724542,-0.0232572743097018,0.0971276336186388
2.65390186687697,0.0556440972912508,-0.0334732907714934,-0.0677097857056685,0.0854006683044176
2.56303538424104,-0.120799230608485,-0.188577208217101,0.0378519449444204,0.0938999483130501
2.31372495826532,-0.0324642795282306,0.192496745051649,0.0144104864949727,0.0839700799435199
2.13489855150523,0.0559452778689878,-0.125078424627115,-0.0597260022410565,-0.151510112944635
2.47433091380731,-0.0835525865208726,0.0242248300404758,0.00792024278506203,-0.015248599274099
2.3035948082364,-0.0168363625413381,0.0325916071537989,0.147296473101093,0.0335272783199762
1.67955812153949,-0.00847025995273705,-0.0534311024186075,-0.0620597534738872,0.0911941424503492
1.39337599863104,-0.133669340901345,0.055811273509178,-2.00349169810706,0.178673662018525
1.65125469713787,1.26928790918039,-0.0206678166967271,0.00798263863328839,-0.080891619684105
1.57374644242524,0.0225627624599637,0.00856288504673423,-1.37491866183606,0.0142746828821019
2.68199629680645,-0.0378667863971576,0.0620745690511426,0.0953137485698547,-0.0155628748167458
2.66973724386624,0.165086737243373,-0.158774398555895,0.0458132483962352,0.0397578434862098
1.83503678239959,-0.0306991438209976,0.102488763372222,0.169375262369898,-0.00265166280894428
2.35409264186452,-0.0262734174602329,-0.108508008017559,-0.0746970645506073,-0.0705360895067531
2.02109141295254,0.0595813178668477,-0.0768288019321954,-0.117444805696356,0.0923882576797702
2.09543429648729,-0.111055182551762,0.0237288241317291,-0.0411729602799267,-0.0907841569862991
2.2395025117441,-0.0269796009108212,0.0414250421820933,-0.0529752723754271,0.00381212795822286
1.91036210153281,-0.0262242149265715,-0.0947641972891961,-0.0654333154114634,-0.0220505383797512
1.77553680860682,0.0253428519138643,0.0174129563112855,0.0359043868677567,0.118816260144725
2.46498168799651,-0.0478742175169996,0.165184993680891,0.0487133757530148,-0.0136214535455738
1.63745006925781,-0.0292561864190667,-0.095894437647403,0.039704868353801,0.108752410362142
2.23605998089474,-0.108197206482235,0.0609927926808932,0.0619089855471901,-0.0183123464104855
