"V1","V2","V3","V4","V5"
-1.32822938000388,-1.11120224496515,-1.44345975841638,0.509613829336218,1.16268471230861
0.937923524953036,1.17788044990585,-0.945611762761737,-0.814797310249034,-0.576013578849869
-1.15292103175482,-1.05947440304966,-1.28217288340429,-1.05451105238647,1.01722119385421
-0.783697315915036,-1.19688921268412,-1.09372978223943,1.04932642265717,-0.574267899179216
-0.939352794130243,0.721604035553712,-1.04352355412571,-1.28185159196101,-0.901314066935078
-0.541053158644727,-0.709961436066124,1.03820433322919,1.10608153890182,-0.867593936059573
-1.32262363452582,0.62455548799333,1.17916234886168,1.09028281860296,-0.924242583776535
-0.954245535220873,-1.01471680253271,0.682131461390426,-1.06122617479542,1.28953171094573
-1.13323832167934,1.1746464497616,0.794491615019111,-0.990779496543633,0.815556463941899
0.943793073831198,1.01714101990349,-0.902887366905282,1.23479206214971,-0.869333343924175
-1.02607327300494,-1.21849723981848,-0.890038266689964,1.29682210688134,0.790908551578718
-0.695129605398621,1.14693357931965,-1.02430854648975,1.08576410212171,-0.965293043170615
-0.999589122573743,1.09939329025662,0.313495352943496,-0.942954822567182,-0.996805347474223
-0.909496570632325,1.18752393425697,0.745360723917026,0.728444470246595,1.24995073456425
0.877980987094525,-0.926009633780995,-0.919788246728715,0.532322698727377,-0.64513877285094
-0.705969540834847,0.741026871390511,-0.849615391503431,0.777113330698557,-0.287258572865
1.09834517560056,-0.38684466133042,-0.795507254989626,0.755462132730929,-0.791384526907777
0.921448624713766,0.522858049151319,-1.06447583176747,-1.1670536607457,-0.977248726510306
-0.555059085115774,-1.10352661486617,1.1062432913122,0.538887382142014,1.21502961873905
1.11055626426219,1.08421235603079,0.994095296040873,0.912599745790662,-0.961722539533701
0.587411632937891,1.29948379201512,-1.14072968024589,0.478738115810762,1.25475031202452
-1.4259811131633,1.20059615848947,0.938097295855287,0.770992472818521,0.815406882359706
-1.20785992214044,-0.843456696345946,-0.726087991314431,-1.02300650091888,-0.697161824112634
-1.09683427251461,-1.20946555814607,-0.752075435288111,-0.877298296404809,-0.930178099550887
-1.27046635641333,-1.23535634927178,-0.803842738558443,0.370052392472415,-0.80804821801321
0.822218376172847,-1.09981045443773,0.883186049394177,0.937716137189735,1.6087437610008
