"V1","V2","V3","V4","V5"
2.12264981823555,0,0,0.0983526195294467,0
1.22959368164565,0,-1.23329456565267,0,1.45203549878679
1.7009739987086,0,-1.63452130269114,0,0
2.13707877630828,-0.170435528249136,0.20151370568636,0.0345697449578001,0.0510198639053755
1.64910525965813,-1.43659533661583,0,0,0.00765639636007874
2.43160429169425,0,-0.16905050184459,0,-0.0948382806154884
2.16475791793104,0,0,0,0.147255553483804
1.97038195830179,0,0,0.17150188871255,-0.0795651182924691
1.67952419448918,-1.44109030205925,0.0021678053391127,0,0.0108860983576075
2.20580230336444,0.0409271752270042,-0.0690693545857425,0,0
1.97964640194098,0,-0.0150939128555635,-0.0827911605491099,-0.0860865523950542
1.39660698709768,0,-1.57458650407069,0,0
2.42953927970838,-0.198338401005506,0.0539441142748024,0.000721709682532413,0.0472088985358532
1.90600983516489,0,0,1.50219000900763,0
1.83900772111627,0,-0.328837825147736,0,-0.0173741953924858
1.56222068113222,0,0,-1.60276022846393,0
2.03638560902374,0,-0.0785250450583324,0,-1.68776200575806
1.9070152176992,0,-0.0756551473708727,0.108845454004272,0
1.71250325923801,-0.0797329865700598,-0.0704574948854578,0,-0.0624554751273964
1.41045189035358,-1.37364609069159,1.32650401825023,0,0.0741586038983071
2.32099234585915,-0.0977396588557385,0,0,-0.167846368180899
2.35839927926054,0,0.0508385077245473,0,0
2.27056015438813,0,0.0128274342215158,0,-0.0243031522330682
2.47643157660182,-0.00501683108728009,0,0,0
1.93082836941383,0,-0.234275302466071,0,0
2.13854218880499,0.155437356297615,-0.286618905231177,0,0
2.45449624861559,0,-0.0193852643346932,0,-0.224856284505853
1.23048617811083,0,-0.0510571735588266,-1.89199095791524,0
1.99615186346727,1.46714680137321,0,0,0
1.72434712452445,0,0,-1.6582238075923,0
2.17885922417219,0,0,-0.0936988392787897,0
1.99477942715481,0.183735026537777,0,0,0
1.94523386719748,0,-0.0567803430078284,0,0.00532100127243279
2.0058991768938,0,-0.0830379363442177,0,0.086166085164862
1.92796142429844,0,-0.0955129250792587,0,0
1.82470459697523,0,0,0.0188002325479386,0
2.21034889792912,0,0,0,0
2.37828546085883,0.0593009795570987,0,-0.189401954106406,-0.0211657886658749
1.76628311664688,0,0,0,0
2.27803052928929,0.103190480187636,0,0,0
2.16130426387051,0,0,0,0
2.15420681740096,0,0,0.0174370032065303,0
2.12101467620198,0,-0.00304394486804638,0,0.039647362298552
2.39016511629134,-0.0735413031356311,-0.00952780200118933,0,0
1.94049242208666,0.105732916882288,0.0221072882988421,0,0.16894228682724
1.46473829474759,-0.201298971118157,-0.0960848929269693,1.96043590056793,-0.0637427323819008
2.1575717387404,0,0,-0.0239590450383912,0.0193838646725006
2.49769788195895,-0.108750079953939,0,0.00271739814724356,0
2.34244512690039,-0.0297582091375348,-0.0379398943949444,0,-0.224417508639472
2.13301367225443,-0.21920107557062,0,0,0
2.19054013261944,0.140542805087029,0.0156398029742096,0.0426333419483392,-0.0523191578891113
1.87856731762603,0,0.123140426209029,-0.0364697268365881,-0.140530182948086
2.09213020127202,0,-0.00672219583171935,-0.0137601457549633,0
1.6825922761902,0,0,0,0
1.80085202553912,0,2.04229211114681,0,0
2.2724965696286,0.104336760557937,0,0,0
1.63289042294474,-0.136120869083592,-0.0913003711915979,0,0
1.53719972937427,0,0,0,0.128022360365646
2.39565110999353,0,0,0,-0.0908335485862808
2.0898533306972,0,-0.0154841765966011,-0.00962154624720595,0
1.8661648922041,0,-1.42576853178446,0.0131980545264209,0
1.90717018823111,-0.168505138100714,0,0,0.0730008612081405
1.47936179221511,0.0138514558133851,1.70040069417896,0,-0.0802881360216708
2.03159686737493,0.0760399428073052,0,0.093495868833376,0.0194883015457851
2.39177308689533,-0.00636624650982071,0,0,0
2.07724922204746,-0.0483681947830557,-0.101561527702599,0.0322115329586286,0
2.25213519204191,0.0350238925093483,-0.0694702608718905,-0.0637212370392165,-0.0378162034504673
1.75558354467744,-0.0904753053217942,0,0,0.0683771915139673
2.30222410200992,0,0,-0.25084315504155,0
2.1791178185204,0,0,0,0
2.2346178218761,0,-0.0989879484158087,-0.16565479976476,0
1.55886894502563,-0.00616542650212824,-0.0222630579818707,0,-0.0175435986200924
1.99828014695765,-0.113647982034012,-0.00697012472488678,0.0332430833004385,0.0424722796101361
2.52478008286764,0,0,0,0
2.17832554773738,0.109962086966615,0,0,0
2.14628985919906,0,-0.0330354413794315,0,-0.103611932544246
2.46002547120239,0.205593179860365,0,0,0
1.76338503823204,0.00413717197793912,0,0,0.0124816561026166
1.80490377042343,-0.0185740470477822,0,0.107879450419296,0
1.80670719602363,-1.45145504071758,0,0,-0.0111173092530706
1.67190429293878,0,0.0229387858689898,-0.16051527755758,0.0440503205983865
2.0575481451117,-0.0480325545997203,0,0,0
2.10165172117229,0,0.00864596972487477,0,0
1.60884508573036,0,0,0.148272860080906,0
2.06743531070224,-0.00777121033041237,0,0,0.167967974736005
1.9329014557788,0,0.100920564434632,0,0
1.73955577048438,0,0,0,-0.211670656352507
2.18595386586854,0,0,0,0
1.89580839325288,-0.0191718437937919,0,0,0.093607787752996
2.02297241674805,0,0.0258508982933275,-0.00616164672380771,-0.152453751282343
2.18477784705573,0.00796488426652859,-0.0868541190303075,0,0
1.65391127489207,0,0,0.0813157764254684,0
1.96012050187146,-0.254960840637433,-0.0206867859029492,0,0
1.57592473034907,-0.0656029423181535,0,1.53419485522433,-0.00304146792486885
2.30867700947355,0,0,0,0
2.02196823224515,0,-0.102558806776715,0,0
1.55418554494918,0.01123661693197,0,0.0382741004659985,0
1.73938275449826,0,1.7992151637258,0.0655888188397741,0
2.05261766608736,-0.208582665653459,-0.128519044182286,-0.0402113181426684,0
1.93309773762817,0,0,0,0
1.88353250287555,-0.0764640525014517,0,0,-0.0548871878625603
1.84116346350423,0,0,-0.0731578117982306,1.3583405991319
2.57703452868602,0,0,0.00321705868955173,0.231370967156068
2.14393806693145,0,0,0.223512403442888,0
2.19101397187168,0,-0.14489234074289,0,0.0183392469204589
1.95832658155579,0,-0.0286823758258429,0.0145413210608323,-0.0738438719651041
2.2610929095855,0,0.100948549323207,0,0
1.70978764172367,0,0,0.107983954240287,0
2.45529301378882,0,-0.0153428593570715,0,0.194970289935213
2.29861016335746,-0.0497142950021028,0,0.0763270270394938,0
1.71697880012931,1.76521197798914,0,0,-0.0376879054641141
1.84882013769231,0,-0.162802493824181,0.0556581885326489,0.0259821451125787
2.19554192968718,0,0,0,0
1.6583993021393,0,-1.32414103094918,0,0
1.60467994235219,0,1.90334183501573,0,0
1.68951734557847,-0.0268944308256955,-0.0154853000177901,0,-0.107905395030027
2.21160043154175,-0.00211198109124068,-0.0238325096034952,0.0393407731046799,0
1.92823223479007,0,-0.00276314987026525,0.114179217660266,0.238284726385555
2.04161428939745,0,-0.0243933020395166,0,0
2.07890245507094,0.00559457271244978,0.00858450777005299,-0.170913210002732,-0.033248147967171
2.01547845495513,0,0.0382212753048092,0,0
2.4110195576407,-0.0509687644709494,0,-0.0441874165323911,0
2.09456735230286,0,-0.073451627895479,0,0
1.99084145239543,0.00794583404416184,0,0,0
1.95937093378818,0,-0.0155723543123523,-0.135239850166767,0.204399917066109
2.13392992609992,-0.0905054074962702,0,0,0.116562795019414
2.15382913860277,0,0.0113645309035272,-0.329231826011501,0.090635279670786
2.28706634246968,0,0,0,0
2.05133751619979,0,0,0,0
1.62312625140907,0,-0.0356877689351213,0.0669551021123865,0.0554813070422327
2.06833320400783,0.141063871853205,-0.0762713480978558,0,0.0395370739947165
2.41400501490049,0,0,-0.0099583646067579,0.0881328911882234
1.6343525633057,0,0,0,0
2.21194416822215,0,0.169803643985628,0.015957077800803,0.00304699835820184
1.57781546189474,0,0,-2.01381599412785,-0.0801284583637584
1.85575704850777,0,-0.0849466526550605,0,0.173908148758882
1.43798089458151,2.04097683494941,0,0,0
1.42382115141915,0,0,1.50019217819364,-1.34600929446774
1.80195411573441,0,0,-0.0970750893288931,0
1.60664899949857,0,0.0721018698954502,0,-0.0115410896827145
1.90045931243695,-0.154143305891259,0,-0.0841533391169443,0
1.85746813384934,-0.069332577642574,-0.0500458945896243,1.50014253245456,-0.0930122186993393
2.28282396967632,-0.108424401551053,-0.0277090887667211,-0.0472793542795481,0.0592041973277248
2.20081038161609,0,0.0355104112398855,0,0.0866358407235709
1.74190962672322,0,-1.56906643354513,0,-0.0423013091905491
2.00670107562951,-0.156108902791754,-0.0304661394989397,0,-0.0837265784117429
1.77092999316817,0,0,0.0167865448010582,0
1.78771261063224,0,0,0.000327421064985163,0
1.75720609630415,0,0,0,0
1.79723444818492,0,-0.00557086339015421,0,-0.0720453199935487
1.6538920869297,-0.0634200604421977,0,0.0354903088180864,-2.06521960824181
1.81780613852709,-0.113466675257543,-0.15092874070428,0,0
1.85727389231507,0,0,0,0
2.37256492706263,-0.0283068113605205,0.040454652046579,0,-0.0199777990606314
2.04210462488651,-0.0459153917402543,-0.0461511435228611,0.141868042363927,0
2.04460545299306,0.132958559001007,-0.0118214882655462,-0.00602576844427191,0.043045423877792
1.58526470640965,0,0.15417636945231,0,0.0261961230129888
2.23676335256558,0.229298085647184,0,0,0
2.2070033125566,-0.0353737226148542,0,0.0698947073579089,0
2.16484260085477,0.107995214065575,-0.0411727910589024,0,0
1.88468030789992,0.157794748083448,0,-0.0119287057449407,0
2.03408340460125,-0.165644658647302,-0.165470294286516,0,0.239528293916955
1.81810671482219,0,0.0985095605359238,0.0855105952084785,0
1.89524253315996,-0.076628256335489,-0.0593741315916405,0,0
2.271936053311,0,0,0,0
1.60764651474573,0,-1.68369920396121,0,0
2.22908404945641,0,-0.129658002706616,0,0
1.46130859864584,0.133938296154502,0,-0.140271136753142,1.59865700155589
